"Dim_1","Dim_2","novo_nome","destaque_partido"
0.204358682684153,0.04290422489851,"Marinaldo Rosendo-psb/PE","outros"
-0.0784627513031764,-0.0729955958120814,"Marinha Raupp-pmdb/RO","pmdb"
0.00657303577145138,-0.00505642727236368,"Mário Heringer-pdt/MG","outros"
-0.21700919838688,-0.325972721915061,"Mário Negromonte Jr.-pp/BA","outros"
-0.221605897834866,-0.441368181741389,"Marquinho Mendes-pmdb/RJ","pmdb"
0.0424427423375086,-0.237220364139203,"Marx Beltrão-pmdb/AL","pmdb"
-0.203985195960796,-0.29575149790592,"Maurício Quintella Lessa-pr/AL","outros"
-0.104421221336558,-0.35414338386879,"Mauro Lopes-pmdb/MG","pmdb"
-0.109627222886846,-0.378300127626572,"Mauro Mariani-pmdb/SC","pmdb"
0.00321145567402678,-0.284833741661053,"Mauro Pereira-pmdb/RS","pmdb"
0.665586211485298,0.327547172554383,"Max Filho-psdb/ES","psdb"
0.631552965559726,0.0444386167621746,"Mendonça Filho-dem/PE","outros"
-0.192024189065536,0.0605205929121327,"Merlong Solano-pt/PI","pt"
0.785131255465895,0.105286948565362,"Miguel Haddad-psdb/SP","psdb"
-0.311810060821987,-0.371313557810928,"Miguel Lombardi-pr/SP","outros"
-0.302205564689306,-0.342562290355239,"Milton Monti-pr/SP","outros"
0.000115682106705699,0.00568817342441044,"Miro Teixeira-pdt/RJ","outros"
0.204973640017718,0.594503654435257,"Miro Teixeira-pros/RJ","outros"
0.0381065661076609,0.0516031833140716,"Miro Teixeira-rede/RJ","outros"
0.151595745067107,-0.200396310267671,"Misael Varella-dem/MG","outros"
0.438482221778632,-0.110407321370643,"Missionário José Olimpio-pp/SP","outros"
-0.674417511667384,0.380929626611144,"Moema Gramacho-pt/BA","pt"
0.616726687502157,0.300915368766948,"Moroni Torgan-dem/CE","outros"
0.572437290585386,0.403856557622337,"Moses Rodrigues-pps/CE","outros"
0.598234762582469,0.011200840440152,"Nelson Marchezan Junior-psdb/RS","psdb"
-0.123910155627128,-0.316348707539918,"Nelson Marquezelli-ptb/SP","outros"
-0.318823362708791,-0.311205389719173,"Nelson Meurer-pp/PR","outros"
-0.229691652897254,-0.327599600027695,"Newton Cardoso Jr-pmdb/MG","pmdb"
0.745369580702382,0.0302932157957678,"Nilson Leitão-psdb/MT","psdb"
0.770716915048147,0.0409116381390905,"Nilson Pinto-psdb/PA","psdb"
-0.0385467437629087,-0.257281922771013,"Nilton Capixaba-ptb/RO","outros"
-0.72762995384494,0.339406497841388,"Nilto Tatto-pt/SP","pt"
0.68816365926105,0.0375898581728087,"Odelmo Leão-pp/MG","outros"
-0.566253030864458,0.0854423454382507,"Odorico Monteiro-pt/CE","pt"
0.426650842616755,-0.0191467351101542,"Onyx Lorenzoni-dem/RS","outros"
-0.663526994159786,0.502081816314858,"Orlando Silva-pcdob/SP","outros"
0.328985774705799,0.063600048947061,"Osmar Bertoldi-dem/PR","outros"
-0.0518664532544988,-0.364346724665263,"Osmar Serraglio-pmdb/PR","pmdb"
-0.00651643318312957,-0.101443768903834,"Osmar Terra-pmdb/RS","pmdb"
0.478698781238887,0.021657116757118,"Otavio Leite-psdb/RJ","psdb"
-0.605409024383874,0.406123711724039,"Padre João-pt/MG","pt"
-0.204029781264748,-0.276197515341361,"Paes Landim-ptb/PI","outros"
0.431213048570886,0.0514208682737542,"Pastor Eurico-psb/PE","outros"
-0.262769705404468,-0.224614590587509,"Pastor Franklin-ptdob/MG","outros"
0.526874072527389,0.00217906296447257,"Pauderney Avelino-dem/AM","outros"
-0.591188258522534,0.324344001706522,"Paulão-pt/AL","pt"
0.584524198358004,-0.00372434070856465,"Paulo Abi-Ackel-psdb/MG","psdb"
0.491916936839644,-0.0440994037884918,"Paulo Azi-dem/BA","outros"
0.0170001396438125,-0.204632288158181,"Paulo Feijó-pr/RJ","outros"
0.173082048606686,0.192078917589099,"Paulo Foletto-psb/ES","outros"
0.055394025041427,-0.071285688125051,"Paulo Freire-pr/SP","outros"
-0.393112900324685,-0.128253033609074,"Paulo Magalhães-psd/BA","outros"
-0.0390076643709071,-0.166936809178705,"Paulo Maluf-pp/SP","outros"
0.341479513438855,-0.0367358775528509,"Paulo Pereira da Silva-s.part./SP","outros"
-0.53912157954779,0.349991430289308,"Paulo Pimenta-pt/RS","pt"
-0.705424408465503,0.388093979941913,"Paulo Teixeira-pt/SP","pt"
-0.198603639258775,-0.485453410727283,"Pedro Chaves-pmdb/GO","pmdb"
0.742899931476598,0.160342612507967,"Pedro Cunha Lima-psdb/PB","psdb"
-0.20291676123285,-0.18670594518442,"Pedro Fernandes-ptb/MA","outros"
-0.576931719204707,0.509330299911961,"Pedro Uczai-pt/SC","pt"
0.755316999588135,0.0922526446389159,"Pedro Vilela-psdb/AL","psdb"
0.0509136267009519,0.236046106065196,"Penna-pv/SP","outros"
-0.101213011803841,0.153847555029582,"Pompeo de Mattos-pdt/RS","outros"
0.276772127723106,0.0907478149672917,"Pr. Marco Feliciano-psc/SP","outros"
0.546341415984124,0.352498380632701,"Professora Dorinha Seabra Rezende-dem/TO","outros"
-0.549226188600097,0.439844550858512,"Professora Marcivania-pt/AP","pt"
0.467415469683648,0.0198895537461234,"Professor Victório Galli-psc/MT","outros"
-0.238096796169518,0.0827039363375406,"Rafael Motta-pros/RN","outros"
0.695978467888263,0.0302705439625808,"Raimundo Gomes de Matos-psdb/CE","psdb"
0.389617848664417,-0.11901788276954,"Raquel Muniz-psc/MG","outros"
0.243807540219538,0.452392898346404,"Raul Jungmann-pps/PE","outros"
-0.496205385977944,0.200767824296696,"Reginaldo Lopes-pt/MG","pt"
-0.129447880595067,-0.299867198533658,"Remídio Monai-pr/RR","outros"
-0.353454873398338,-0.069155787852121,"Renata Abreu-ptn/SP","outros"
0.0733694801378459,-0.208211007043285,"Renato Molling-pp/RS","outros"
0.399746368323613,-0.0703806160542185,"Renzo Braz-pp/MG","outros"
-0.252496120217433,-0.173258851823801,"Ricardo Barros-pp/PR","outros"
-0.168548949008965,-0.185469515118913,"Ricardo Izar-psd/SP","outros"
-0.158502998277224,-0.263562146654024,"Ricardo Teobaldo-ptb/PE","outros"
0.705991768299956,0.0941063735207907,"Ricardo Tripoli-psdb/SP","psdb"
-0.313815022827925,-0.219353397010482,"Roberto Alves-prb/SP","outros"
0.4757013883993,-0.111469373421438,"Roberto Balestra-pp/GO","outros"
-0.127326608582089,-0.39488431283061,"Roberto Britto-pp/BA","outros"
0.389515136211496,0.429976830535177,"Roberto Freire-pps/SP","outros"
-0.0779894332618064,0.144210147035064,"Roberto Góes-pdt/AP","outros"
-0.202403371217465,-0.132696240089672,"Roberto Sales-prb/RJ","outros"
0.701449087394294,0.154514714058663,"Rocha-psdb/AC","psdb"
0.731638336609156,0.0238687378641371,"Rodrigo de Castro-psdb/MG","psdb"
0.0981098675317438,0.0114471097063342,"Rodrigo Garcia-dem/SP","outros"
0.367190784786828,-0.10565785861889,"Rodrigo Maia-dem/RJ","outros"
0.392376250534399,0.195894411322719,"Rodrigo Martins-psb/PI","outros"
-0.187774653459142,-0.14683168084755,"Rodrigo Pacheco-pmdb/MG","pmdb"
0.711188316651986,0.00651644809756883,"Rogério Marinho-psdb/RN","psdb"
-0.132375017505232,-0.34182315740414,"Rogério Peninha Mendonça-pmdb/SC","pmdb"
-0.211672395079404,-0.280071830121781,"Rogério Rosso-psd/DF","outros"
-0.132727259741729,-0.260615074374898,"Rômulo Gouveia-psd/PB","outros"
-0.219518700074933,-0.392750735827591,"Ronaldo Benedet-pmdb/SC","pmdb"
-0.0144025820362182,-0.296058886225417,"Ronaldo Carletto-pp/BA","outros"
-0.0342618971622703,0.0856933137406039,"Ronaldo Fonseca-s.part./DF","outros"
-0.16728171089077,0.250392206862144,"Ronaldo Lessa-pdt/AL","outros"
-0.0780348957003994,-0.0479472033549394,"Ronaldo Martins-prb/CE","outros"
0.0231530447079665,-0.0381385213789784,"Ronaldo Nogueira-ptb/RS","outros"
-0.12276711326804,-0.224837056854842,"Roney Nemer-pmdb/DF","pmdb"
-0.0644946617188139,-0.0348679544038257,"Rosângela Curado-pdt/MA","outros"
-0.304215037058512,-0.177315687660887,"Rosangela Gomes-prb/RJ","outros"
0.398075849087733,-0.0597421434841303,"Rossoni-psdb/PR","psdb"
0.564730846102307,0.462247782103176,"Rubens Bueno-pps/PR","outros"
-0.482146893178654,0.184260231106673,"Rubens Otoni-pt/GO","pt"
-0.527447278913288,0.506154396755116,"Rubens Pereira Júnior-pcdob/MA","outros"
-0.588642754087189,0.2685581324021,"Ságuas Moraes-pt/MT","pt"
0.772441655323267,0.112431265147454,"Samuel Moreira-psdb/SP","psdb"
-0.153922430756021,-0.260867839339037,"Sandes Júnior-pp/GO","outros"
0.596531552862684,0.329290655173373,"Sandro Alex-pps/PR","outros"
-0.240332056463047,-0.244770363400018,"Saraiva Felipe-pmdb/MG","pmdb"
-0.0846730167868684,0.160963544703834,"Sarney Filho-pv/MA","outros"
-0.143986913363617,-0.284276788762418,"Sérgio Brito-psd/BA","outros"
0.292254791029055,0.0191538334790213,"Sérgio Moraes-ptb/RS","outros"
-0.178045968422009,-0.120615573599426,"Sérgio Reis-prb/SP","outros"
-0.173440874391304,-0.424250414683353,"Sergio Souza-pmdb/PR","pmdb"
-0.186380583059519,0.255667894723544,"Sergio Vidigal-pdt/ES","outros"
-0.103209857195926,-0.213972652649352,"Sergio Zveiter-psd/RJ","outros"
0.709866083962141,0.080821960381588,"Shéridan-psdb/RR","psdb"
-0.533344648700511,0.206327652133658,"Sibá Machado-pt/AC","pt"
-0.0763548140418111,-0.256171614844804,"Silas Brasileiro-pmdb/MG","pmdb"
-0.15396578650188,-0.268299425648803,"Silas Câmara-psd/AM","outros"
-0.328902808698398,0.0983153581153808,"Silas Freire-pr/PI","outros"
-0.389831250621126,-0.0445011847657656,"Silvio Costa-s.part./PE","outros"
0.708101794129432,0.0686309858928355,"Silvio Torres-psdb/SP","psdb"
-0.102601195661546,-0.212810739054559,"Simão Sessim-pp/RJ","outros"
-0.260598942700091,-0.102592158097879,"Simone Morgado-pmdb/PA","pmdb"
-0.118329913019558,-0.361089694735255,"Soraya Santos-pmdb/RJ","pmdb"
0.303342849518389,-0.177141079301329,"Sóstenes Cavalcante-psd/RJ","outros"
0.406330464005707,0.0306789189480139,"Stefano Aguiar-s.part./MG","outros"
-0.176913593858798,0.200968745896411,"Subtenente Gonzaga-pdt/MG","outros"
0.0714115551618292,0.521956588007334,"Tadeu Alencar-psb/PE","outros"
0.0465202437272902,-0.138598434631525,"Takayama-psc/PR","outros"
0.19012402315244,0.104406270115697,"Tenente Lúcio-psb/MG","outros"
0.264630202142084,-0.0751763066997041,"Tereza Cristina-psb/MS","outros"
-0.199666983394143,-0.137690579688741,"Tia Eron-prb/BA","outros"
-0.0892701877669955,-0.20498924193261,"Tiririca-pr/SP","outros"
-0.0973639218368024,-0.27107792774809,"Toninho Pinheiro-pp/MG","outros"
-0.525205346020618,0.157812706106279,"Toninho Wandscheer-pt/PR","pt"
-0.301442520332707,0.0783971430065841,"Uldurico Junior-ptc/BA","outros"
0.253695584344271,0.180699893055186,"Valadares Filho-psb/SE","outros"
0.244898181551992,-0.0803107513775515,"Valdir Colatto-pmdb/SC","pmdb"
-0.678466318665319,0.371972936988886,"Valmir Assunção-pt/BA","pt"
-0.600537726539246,0.231090179512034,"Valmir Prascidelli-pt/SP","pt"
-0.407778948178582,-0.0453524095667582,"Valtenir Pereira-s.part./MT","outros"
0.622968229599559,0.139191347331015,"Vanderlei Macris-psdb/SP","psdb"
-0.361819785551144,0.0994590269786945,"Vander Loubet-pt/MS","pt"
-0.143130271989691,-0.212205453128994,"Veneziano Vital do Rêgo-pmdb/PB","pmdb"
-5.00246947916558e-05,-0.00245975067001532,"Vicente Arruda-pr/CE","outros"
-0.0625362579665672,-0.0457615850111748,"Vicente Arruda-pros/CE","outros"
-0.468108048419687,0.131718977047339,"Vicente Candido-pt/SP","pt"
-0.65519720107947,0.279519821330845,"Vicentinho-pt/SP","pt"
-0.167866699367356,-0.221239269193074,"Vicentinho Júnior-psb/TO","outros"
0.00469725141582862,0.0722260508592999,"Victor Mendes-pv/MA","outros"
-0.290028394525603,-0.214092897526336,"Vinicius Carvalho-prb/SP","outros"
-0.127800017809859,-0.209764103109332,"Vinicius Gurgel-pr/AP","outros"
0.687171396492144,0.0425521395219504,"Vitor Lippi-psdb/SP","psdb"
0.534646795477529,0.0327555534127489,"Vitor Valim-pmdb/CE","pmdb"
-0.367078314518017,0.316662729001457,"Wadih Damous-pt/RJ","pt"
-0.570845043489749,0.571275953927943,"Wadson Ribeiro-pcdob/MG","outros"
-0.521284756072597,0.472929730087594,"Waldenor Pereira-pt/BA","pt"
-0.0458984400967232,-0.161298468638331,"Waldir Maranhão-pp/MA","outros"
0.106440716538236,-0.176359360041515,"Walney Rocha-ptb/RJ","outros"
-0.104317741873423,-0.441440463055056,"Walter Alves-pmdb/RN","pmdb"
-0.169443005085468,-0.307996045142335,"Walter Ihoshi-psd/SP","outros"
-0.252219098693743,-0.313809217632304,"Washington Reis-pmdb/RJ","pmdb"
0.0867296481273161,0.396591243144403,"Weliton Prado-pt/MG","pt"
-0.192572990760478,-0.270540351321968,"Wellington Roberto-pr/PB","outros"
-0.130578283289311,0.140436189655186,"Weverton Rocha-pdt/MA","outros"
0.223742344151805,0.0977464311732525,"William Woo-pv/SP","outros"
-0.17260486151546,-0.266716745697344,"Wilson Filho-ptb/PB","outros"
-0.0991028585379239,0.317062234207117,"Wolney Queiroz-pdt/PE","outros"
-0.355873231056061,-0.23708770426804,"Zeca Cavalcanti-ptb/PE","outros"
-0.535636798286765,0.197761035814863,"Zeca Dirceu-pt/PR","pt"
-0.501763125884612,0.142315799443372,"Zeca do Pt-pt/MS","pt"
-0.514019696518511,0.412675097654936,"Zé Carlos-pt/MA","pt"
-0.541391579015761,0.237780531346538,"Zé Geraldo-pt/PA","pt"
-0.358915600397912,0.0611830415719458,"Zenaide Maia-pr/RN","outros"
0.615288038990461,0.0343745506011059,"Zé Silva-s.part./MG","outros"
