"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
0.383416604223467,0.278114026286049,"JHC","psb","AL","178842","outros"
-0.158247842273667,-0.150476280780638,"Jhonatan de Jesus","prb","RR","160531","outros"
-0.180464281148867,0.0954311563725127,"João Arruda","pmdb","PR","160573","pmdb"
0.586325437754774,0.0740839152824285,"João Campos","prb","GO"," 74366","outros"
-0.192374258310124,-0.205803455230296,"João Carlos Bacelar","pr","BA","141458","outros"
0.583694622733402,0.000575365064339046,"João Castelo","psdb","MA"," 74445","outros"
-0.652748514306781,0.39177918769202,"João Daniel","pt","SE","178970","pt"
-0.179543043750329,0.549801163743037,"João Derly","rede","RS","178965","outros"
0.345238518913942,0.248219103329915,"João Fernando Coutinho","psb","PE","178917","outros"
0.61186723157921,-0.0423725188120931,"João Gualberto","psdb","BA","178856","outros"
-0.37966379050223,-0.197598829802997,"João Marcelo Souza","pmdb","MA","112437","pmdb"
0.685485425303724,0.109369934890327,"João Paulo Papa","psdb","SP","178988","outros"
0.309771369907914,-0.168172589489412,"João Rodrigues","psd","SC","160571","outros"
-0.0651483196364622,-0.214966848240972,"Joaquim Passarinho","psd","PA","178910","outros"
-0.567254550764694,0.499097077629396,"Jô Moraes","pcdob","MG","141503","outros"
-0.374196885596613,-0.0914374852487668,"Jony Marcos","prb","SE","178971","outros"
0.27575291725776,0.140323333041472,"Jorge Boeira","pp","SC"," 74388","outros"
-0.221111927989685,-0.278090756237142,"Jorge Côrte Real","ptb","PE","160572","outros"
-0.516818407904117,0.354771214526331,"Jorge Solla","pt","BA","178857","pt"
0.46448839756995,-0.0980509800160702,"Jorge Tadeu Mudalen","dem","SP"," 73535","outros"
-0.142539772165414,-0.250629029149812,"Jorginho Mello","pr","SC","160509","outros"
-0.589462931947562,0.233988922813277,"José Airton Cirilo","pt","CE","141464","pt"
0.417686560013434,-0.0950873383744995,"José Carlos Aleluia","dem","BA"," 74553","outros"
-0.190493391400879,-0.299716082448757,"José Carlos Araújo","pr","BA"," 74140","outros"
-0.0446997328764764,0.278442604458475,"José Fogaça","pmdb","RS","131966","pmdb"
-0.585236198932077,0.130674756848662,"José Guimarães","pt","CE","141470","pt"
-0.60263415646161,0.257583913320467,"José Mentor","pt","SP"," 74275","pt"
-0.254414779358743,-0.242731633484665,"José Nunes","psd","BA","160619","outros"
0.258847809099979,0.00473759689122307,"José Otávio Germano","pp","RS"," 74395","outros"
-0.252714776707516,-0.275847897688415,"José Priante","pmdb","PA"," 74079","pmdb"
0.191890320876942,-0.177590465809904,"José Reinaldo","psb","MA"," 73714","outros"
-0.38875233966668,-0.229247188200604,"José Rocha","pr","BA"," 74554","outros"
0.399341410771546,0.510763393619492,"Jose Stédile","psb","RS","160607","outros"
-0.275604285260704,-0.140340619980354,"Josi Nunes","pmdb","TO","114941","pmdb"
-0.0418413364861169,-0.218652884704447,"Josué Bengtson","ptb","PA"," 74351","outros"
-0.190693518809349,-0.328162853486976,"Jovair Arantes","ptb","GO"," 73666","outros"
-0.124383589331123,-0.263163588801654,"Jozi  Araújo","ptn","AP","178851","outros"
0.434166977212122,-0.0936439226963566,"Júlia Marinho","psc","PA"," 67312","outros"
-0.241766990825962,-0.280406852597654,"Júlio Cesar","psd","PI"," 74317","outros"
0.310331660465592,0.181974137633185,"Júlio Delgado","psb","MG"," 73586","outros"
0.0633939204933754,-0.291382351699758,"Julio Lopes","pp","RJ"," 74253","outros"
-0.0799172031518291,-0.148262119177623,"Junior Marreca","pen","MA","178885","outros"
-0.112243633117697,-0.264696349543687,"Juscelino Filho","dem","MA","178886","outros"
0.492394064253702,-0.0288842536393637,"Jutahy Junior","psdb","BA"," 74570","outros"
-0.0644840552254195,-0.192444322665628,"Kaio Maniçoba","pmdb","PE","178918","pmdb"
0.331169459964411,0.0865593449562864,"Keiko Ota","psb","SP","160659","outros"
0.295732648751252,-0.0371492823477048,"Laercio Oliveira","solidaried","SE","151208","outros"
-0.200279769544126,-0.222750450113784,"Laerte Bessa","pr","DF","141478","outros"
-0.115013946465548,-0.268371815118725,"Laudivio Carvalho","solidaried","MG","178894","outros"
-0.0539064136051629,-0.0144972984337572,"Laura Carneiro","pmdb","RJ"," 74856","pmdb"
-0.317011413052408,-0.328070182480187,"Lázaro Botelho","pp","TO","141480","outros"
0.538499658328175,0.279510546061667,"Leandre","pv","PR","178832","outros"
-0.139006757730194,-0.0331487575503414,"Lelo Coimbra","pmdb","ES","141562","pmdb"
-0.60374458670218,0.293960031257837,"Leo de Brito","pt","AC","178825","pt"
-0.498375029769091,0.337065297997192,"Leonardo Monteiro","pt","MG"," 74156","pt"
-0.312510013186202,-0.335573417872862,"Leonardo Picciani","pmdb","RJ"," 74254","pmdb"
-0.144574351609498,-0.305936749687677,"Leonardo Quintão","pmdb","MG","141482","pmdb"
-0.405259375301633,-0.0349123807350429,"Leônidas Cristino","pdt","CE"," 74299","outros"
0.3485270515785,0.248543657084828,"Leopoldo Meyer","psb","PR","160663","outros"
-0.152657239324685,-0.0963752419677101,"Lincoln Portela","prb","MG"," 74585","outros"
-0.266821582345316,-0.297553957426565,"Lindomar Garçon","prb","RO","141483","outros"
0.711409045767076,0.111399373694234,"Lobbe Neto","psdb","SP"," 74277","outros"
0.640918107486697,-0.0379508806607162,"Lucas Vergilio","solidaried","GO","178879","outros"
-0.476083458155143,0.459770760015106,"Luciana Santos","pcdob","PE","160628","outros"
0.396381748384369,0.145879672799943,"Luciano Ducci","psb","PR","178931","outros"
-0.269602045479609,-0.291666199885535,"Lucio Mosquini","pmdb","RO","178954","pmdb"
